07.02.2019;74,7703
08.02.2019;74,9656
09.02.2019;74,8954
12.02.2019;74,3243
13.02.2019;74,1459
14.02.2019;74,3872
15.02.2019;75,0471
16.02.2019;75,2492
19.02.2019;74,9055
20.02.2019;74,8151
21.02.2019;74,6816
22.02.2019;74,2963
23.02.2019;74,3332
26.02.2019;74,0876
27.02.2019;74,4898
28.02.2019;74,8249
01.03.2019;74,9691
02.03.2019;74,8048
05.03.2019;74,7438
06.03.2019;74,5058
07.03.2019;74,4158
08.03.2019;74,5730
12.03.2019;74,2896
13.03.2019;74,0672
14.03.2019;74,0237
15.03.2019;74,0613
16.03.2019;74,0686
19.03.2019;73,3610
20.03.2019;72,9995
21.03.2019;72,9389
22.03.2019;72,7870
23.03.2019;72,5900
26.03.2019;72,9229
27.03.2019;72,5808
28.03.2019;72,7182
29.03.2019;72,8884
30.03.2019;72,7230
02.04.2019;73,4967
03.04.2019;73,3162
04.04.2019;73,1725
05.04.2019;73,4223
06.04.2019;73,4392
09.04.2019;73,3617
10.04.2019;72,9708
11.04.2019;72,9460
12.04.2019;72,6551
13.04.2019;72,8398
16.04.2019;72,7018
17.04.2019;72,6515
18.04.2019;72,3602
19.04.2019;72,2440
20.04.2019;71,9232
23.04.2019;71,7210
24.04.2019;71,7453
25.04.2019;71,7150
26.04.2019;72,1111
27.04.2019;72,0882
30.04.2019;72,2024
01.05.2019;72,3096
07.05.2019;73,1099
08.05.2019;73,0817
09.05.2019;73,0888
14.05.2019;73,5231
15.05.2019;73,3712
16.05.2019;72,6891
17.05.2019;72,3651
18.05.2019;72,2464
21.05.2019;71,9631
22.05.2019;71,9654
23.05.2019;71,8427
24.05.2019;71,8369
25.05.2019;72,3186
28.05.2019;72,1863
29.05.2019;72,1680
30.05.2019;72,4118
31.05.2019;72,4229
01.06.2019;72,8436
04.06.2019;73,2180
05.06.2019;73,4239
06.06.2019;73,3690
07.06.2019;73,2708
08.06.2019;73,2605
11.06.2019;73,2148
12.06.2019;73,0448
14.06.2019;73,0141
15.06.2019;72,6993
18.06.2019;72,1077
19.06.2019;72,2291
20.06.2019;71,6377
21.06.2019;71,5457
22.06.2019;71,3490
25.06.2019;71,5973
26.06.2019;71,2323
27.06.2019;71,3816
28.06.2019;71,6635
29.06.2019;71,8179
02.07.2019;71,3962
03.07.2019;71,4080
04.07.2019;71,6034
05.07.2019;71,5420
06.07.2019;71,6593
09.07.2019;71,7067
10.07.2019;71,4626
11.07.2019;71,5631
12.07.2019;71,0073
13.07.2019;71,0114
16.07.2019;70,8574
17.07.2019;70,6771
18.07.2019;70,5552
19.07.2019;70,6068
20.07.2019;70,7941
23.07.2019;70,6546
24.07.2019;70,6350
25.07.2019;70,3241
26.07.2019;70,2940
27.07.2019;70,3110
30.07.2019;70,6417
31.07.2019;70,5980
01.08.2019;70,7355
02.08.2019;70,4727
03.08.2019;71,7077
06.08.2019;72,3732
07.08.2019;73,0730
08.08.2019;72,8914
09.08.2019;73,0432
10.08.2019;73,0196
13.08.2019;73,1231
14.08.2019;73,4149
15.08.2019;72,9037
16.08.2019;73,4550
17.08.2019;73,2227
20.08.2019;73,9484
21.08.2019;73,9766
22.08.2019;73,4989
23.08.2019;72,8312
24.08.2019;72,6243
27.08.2019;73,3955
28.08.2019;73,6091
29.08.2019;73,6583
30.08.2019;73,9558
31.08.2019;73,3847
03.09.2019;73,1726
04.09.2019;73,2032
05.09.2019;73,0638
06.09.2019;72,8761
07.09.2019;72,8883
10.09.2019;72,3300
11.09.2019;72,3039
12.09.2019;72,2240
13.09.2019;71,8273
14.09.2019;71,5307
17.09.2019;70,6695
18.09.2019;70,6040
19.09.2019;71,2391
20.09.2019;70,9373
21.09.2019;70,5975
24.09.2019;70,2759
25.09.2019;70,0193
26.09.2019;70,5868
27.09.2019;70,3834
28.09.2019;70,3161
01.10.2019;70,7169
02.10.2019;70,8449
03.10.2019;71,4669
04.10.2019;71,2991
05.10.2019;71,3509
08.10.2019;71,1464
09.10.2019;71,2372
10.10.2019;71,4511
11.10.2019;71,2999
12.10.2019;70,7296
15.10.2019;70,9305
16.10.2019;70,8473
17.10.2019;71,0503
18.10.2019;70,9023
19.10.2019;71,1299
22.10.2019;71,1696
23.10.2019;70,9196
24.10.2019;70,9644
25.10.2019;71,1400
26.10.2019;71,1194
29.10.2019;70,8382
30.10.2019;70,7769
31.10.2019;71,0081
01.11.2019;71,1918
02.11.2019;71,4785
06.11.2019;70,4203
07.11.2019;70,4301
08.11.2019;70,5489
09.11.2019;70,4211
12.11.2019;70,4759
13.11.2019;70,4235
14.11.2019;70,6724
15.11.2019;70,6761
16.11.2019;70,4111
19.11.2019;70,5313
20.11.2019;70,6286
21.11.2019;70,8524
22.11.2019;70,6997
23.11.2019;70,5207
26.11.2019;70,3122
27.11.2019;70,5159
28.11.2019;70,4398
29.11.2019;70,5747
30.11.2019;70,5475
03.12.2019;70,9730
04.12.2019;71,0608
05.12.2019;71,1086
06.12.2019;70,7245
07.12.2019;70,7594
10.12.2019;70,5047
11.12.2019;70,3881
12.12.2019;70,4558
13.12.2019;70,4271
14.12.2019;69,8608
17.12.2019;69,9431
18.12.2019;69,6801
19.12.2019;69,6925
20.12.2019;69,5877
21.12.2019;69,3780
24.12.2019;68,9978
25.12.2019;68,9062
26.12.2019;68,4065
27.12.2019;68,5003
28.12.2019;69,0349
31.12.2019;69,3406
01.01.2020;69,3777
10.01.2020;68,0555
11.01.2020;68,0450
14.01.2020;67,8162
15.01.2020;68,4213
16.01.2020;68,3747
17.01.2020;68,6560
18.01.2020;68,5358
21.01.2020;68,2082
22.01.2020;68,6222
23.01.2020;68,5186
24.01.2020;68,6856
25.01.2020;68,2924
28.01.2020;68,7775
29.01.2020;69,2260
30.01.2020;68,6764
31.01.2020;69,4151
01.02.2020;69,5976
04.02.2020;70,7921
05.02.2020;70,1265
06.02.2020;69,7443
07.02.2020;69,0837
08.02.2020;69,6288
11.02.2020;69,8226
12.02.2020;69,7684
13.02.2020;68,7843
14.02.2020;69,1795
15.02.2020;68,7710
18.02.2020;68,6201
19.02.2020;69,0882
20.02.2020;68,7823
21.02.2020;68,7705
22.02.2020;69,4191
26.02.2020;70,4591
27.02.2020;71,2439
28.02.2020;71,6458
29.02.2020;73,7235
03.03.2020;73,4178
04.03.2020;73,9385
05.03.2020;73,7369
